,Price,Dividends,Volume,NT_cash,NT_lending,NT_loan,NT_nav,NT_pnl,NT_signal,NT_stocks,VI_cash,VI_lending,VI_loan,VI_nav,VI_pnl,VI_signal,VI_stocks,TF_cash,TF_lending,TF_loan,TF_nav,TF_pnl,TF_signal,TF_stocks
9025,139.33,0.00483321,19804,10076060024.71,-23530729.36,-9964427630.43,88101664.92,172018.85,90.15,0.0,10012725243.81,0.0,-9982321401.5,146136060.87,-874394.89,123.879,115732218.56,9980647696.85,0.0,-9971138150.74,15476056.91,-43208.42,-0.0251744,5966510.8
9026,138.06,0.00484349,13041,10076138498.62,-23457320.14,-9964427630.43,88253548.05,151883.13,90.7847,0.0,10011342093.86,0.0,-9982321401.5,145388969.03,-747091.84,124.022,116368276.67,9981955756.66,0.0,-9971138150.74,15437649.39,-38407.52,0.00144217,4620043.47
9027,138.26,0.00484911,8422,10077023269.49,-24129022.32,-9964427630.43,88466616.74,213068.69,89.5443,0.0,10011023744.35,0.0,-9982321401.5,144332286.89,-1056682.14,122.243,115629944.04,9981392726.29,0.0,-9971138150.74,15395653.83,-41995.56,0.0295602,5141078.28
9028,138.48,0.00477953,5305,10077165808.76,-24307352.34,-9964427630.43,88430825.99,-35790.75,89.7376,0.0,10011467092.8,0.0,-9982321401.5,144503890.12,171603.23,121.977,115358198.82,9980810233.46,0.0,-9971138150.74,15403236.24,7582.41,0.0359428,5731153.52
9029,136.71,0.00476914,6078,10076922441.26,-24103136.4,-9964427630.43,88391674.43,-39151.56,90.333,0.0,10011837943.59,0.0,-9982321401.5,144691465.93,187575.81,121.823,115174923.84,9980686482.26,0.0,-9971138150.74,15412544.08,9307.84,0.0472746,5864212.56
9030,136.1,0.00476312,22682,10077308257.31,-24181674.93,-9964427630.43,88698951.95,307277.52,90.8411,0.0,10011708197.86,0.0,-9982321401.5,143223299.42,-1468166.51,122.439,113836503.06,9980433750.87,0.0,-9971138150.74,15337772.0,-74772.08,-0.0306552,6042171.87
9031,136.09,0.00478721,21043,10077200635.77,-23967482.2,-9964427630.43,88805523.14,106571.19,92.7442,0.0,10010278374.59,0.0,-9982321401.5,142719215.09,-504084.33,122.447,114762242.0,9981974053.94,0.0,-9971138150.74,15311143.4,-26628.6,0.027889,4475240.2
9032,136.7,0.00478752,2074,10076959557.23,-23725522.33,-9964427630.43,88806404.47,881.33,91.5629,0.0,10011714327.29,0.0,-9982321401.5,142714932.7,-4282.39,121.21,113322006.91,9980782513.69,0.0,-9971138150.74,15310878.37,-265.03,0.0263852,5666515.42
9033,137.01,0.00473917,24825,10076814047.43,-23686555.8,-9964427630.43,88699861.2,-106543.27,91.027,0.0,10011800477.63,0.0,-9982321401.5,143226872.73,511940.03,120.58,113747796.6,9980845873.41,0.0,-9971138150.74,15336481.87,25603.5,0.0668563,5628759.2
9034,135.35,0.00471452,48601,10075936773.56,-22861899.63,-9964427630.43,88647243.5,-52617.7,91.6475,0.0,10013504301.33,0.0,-9982321401.5,143488900.75,262028.02,120.782,112306000.92,9980024629.07,0.0,-9971138150.74,15349377.04,12895.17,-0.0812491,6462898.71
