,Gen,Price,Mismatch,Dividends,RDividend,Volume,Rep,Pos+,Pos-,NegW_per,Num_NT,Num_VI,Num_TF,Mean_NT,Mean_VI,Mean_TF,WShare_NT,WShare_VI,WShare_TF,NT_cash,NT_lending,NT_loans,NT_nav,NT_pnl,NT_signal,NT_stocks,NT_returns,VI_cash,VI_lending,VI_loans,VI_nav,VI_pnl,VI_signal,VI_stocks,VI_returns,TF_cash,TF_lending,TF_loans,TF_nav,TF_pnl,TF_signal,TF_stocks,TF_returns,MeanReturn,Spoils,TimeA,TimeB,TimeC,TimeD,TimeE,TimeF,TimeG,TotalTime,PerSpoils
0,0.0,100.88,2497.6866333777434,0.003929431612422075,-0.6210920205916184,961042.3433351015,0.0,50000000.00000002,0.0,0.0,35.0,38.0,27.0,99.90486277060008,99.90486277060008,2.0,33.33857609268221,34.01786145614824,32.64356245116953,54747777.199772716,0.0,-6428571.42857137,107029365.05470927,258765.55001296615,98.37490320003204,45774743.57054107,0.002423634552313293,55142591.78803426,0.0,0.0,100588274.4012342,256919.30797958374,99.90486277060008,45367853.40567709,0.0025607080432710765,36930391.70582971,0.0,-35185185.18518519,135849401.7611828,354675.3523222208,-0.0017811201266575427,63626131.31908633,0.0026176321523538417,0.0025281018308881986,0.0,8.779199998798504e-05,3.7334000012378965e-05,1.6699999605407356e-07,0.00014975000004824324,0.0013055000000008476,0.0002782909999723415,0.0007286249999651773,0.0025874589999830278,0.0
1,1.0,100.39,5465.462667985092,0.003934335016960339,0.19182436068206413,758013.0747443882,0.0,49999999.999999985,0.0,0.0,35.0,38.0,27.0,99.5179286643962,99.5179286643962,2.0,33.339726488142205,34.017591180214936,32.64268233164274,54406097.58356932,0.0,-6428571.42857137,106951092.19888513,-78272.85582411331,98.0416274212963,45898041.11479852,-0.0007312997775499054,54851432.860559754,0.0,0.0,100510445.19371133,-77829.20752283931,99.5179286643962,45442606.45428612,-0.0007737403587657559,37797736.18529523,0.0,-35185185.18518519,135741708.21010116,-107693.5510815978,-0.0048572561459159225,62453685.767376915,-0.0007927421813083746,-0.0007640166474267153,0.0,6.145800000467716e-05,3.870800003369368e-05,0.00016333300004589546,0.00015824999996993938,0.001553375000014512,0.0002709999999979118,0.0006379170000059275,0.002884041000072557,0.0
2,2.0,100.27,6035.7745785833395,0.003925713540892491,-0.354133102179941,712649.9777705052,0.0,49999999.99999997,0.0,0.0,35.0,38.0,27.0,99.64211371485221,99.64211371485221,2.0,33.343234377631944,34.017380135033484,32.63938548733454,54249705.72051863,0.0,-6428571.42857137,106732710.1269392,-218382.0719459423,98.09889035046376,46003523.00962641,-0.0020418688882503215,54617900.09698556,0.0,0.0,100294039.314846,-216405.87886546552,99.64211371485221,45625773.469537966,-0.002153068553704956,38343773.962208875,0.0,-35185185.18518519,135436607.1378574,-305101.0722438693,-0.0011953381810937413,61836937.141504936,-0.0022476590008108153,-0.002139688091514416,0.0,5.587499998682688e-05,3.554199997779506e-05,0.00012100000003556488,0.00014920799998208167,0.0013907500000414075,0.00026845799999364317,0.0006419999999707215,0.0026628329999880407,0.0
3,3.0,100.29,-881.5057284039794,0.003912930102052834,-0.5231954163941029,705403.0796254007,0.0,50000000.00000002,0.0,0.0,36.0,38.0,26.0,99.42376370270543,99.42376370270543,2.0,34.55285121974879,34.017315439504955,31.429833340746338,53869750.07554355,0.0,-7227366.255143976,107478580.60677701,-51459.99268766782,98.14839415469872,46394675.60588932,-0.00047826899417270456,54923981.50948905,0.0,0.0,100243673.56652354,-50365.74832242727,99.42376370270543,45332740.71576094,-0.0005021808740230081,37825920.65623835,0.0,-35185185.18518519,135365896.28889894,-70710.84895840287,0.00019946145407412352,62371058.884194925,-0.0005220955430936641,-0.0004987504112352694,0.0,5.575000000135333e-05,3.5374999981740984e-05,0.00011866700003793085,0.0002396669999598089,0.0013038339999980053,0.0002678329999525886,0.0006386250000218752,0.002659750999953303,0.0
0,0.0,105.35,-785.8414777179132,0.003972391937020475,-0.6143792547971283,1002028.5582501243,0.0,50000000.000000045,0.0,0.0,40.0,30.0,30.0,100.99283155767161,100.99283155767156,2.0,33.99212001323925,32.74486036105434,33.26301962570635,58837877.10638164,0.0,0.0,102621100.66198602,226524.29740247055,102.62476633461779,43892845.158091955,0.002212381924569212,48355361.5833935,0.0,-29166666.666666664,131807552.65105201,280757.038919121,100.99283155767156,54419722.809272036,0.002134599551463735,40153028.47988961,0.0,-31249999.999999907,133893293.85758594,313814.3113050014,0.0023786869647954845,62639816.97993873,0.0023492703547798653,0.0022301137417007648,0.0,8.716599995750585e-05,3.641600000037215e-05,1.6699999605407356e-07,0.00022558300003083787,0.0014248749999978827,0.0002939999999966858,0.0006497910000007323,0.0027179979999800707,0.0
1,1.0,105.01,206.06040866131661,0.0039622519169513135,-0.4114846237362176,476321.91036211024,0.0,49999999.99999996,0.0,0.0,40.0,30.0,30.0,100.60595434863707,100.60595434863703,2.0,33.99212643663189,32.74322850130318,33.264645062065014,58842727.577335574,0.0,0.0,102730722.2644736,109621.60248757787,102.13554700955893,43750323.328313425,0.0010682252301979125,48224776.9559907,0.0,-29166666.666666664,131941751.05933224,134198.4082801491,100.60595434863703,54378641.97416662,0.001018138988100527,40290374.91877381,0.0,-31249999.999999907,134042845.45982829,149551.60224221647,-0.0032273374466064153,62304260.25474883,0.001116946173579725,0.0010678156405832407,0.0,5.649999997103805e-05,3.6500000021533197e-05,0.00015608300003577824,0.00017250000001922672,0.0013642499999946267,0.00027175000002443994,0.0006356669999831865,0.0026932500000498294,0.0
2,2.0,104.5,2961.136010488204,0.003962469215287395,0.002437675282085514,862454.412033139,0.0,50000000.000000015,0.0,0.0,40.0,30.0,30.0,100.34914524914578,100.34914524914579,2.0,33.99326046290157,32.74560119840217,33.26113833869617,58781012.48849998,0.0,0.0,102593050.90564902,-137671.35882460847,101.63677540256671,43603542.87979347,-0.001340104250254845,47674621.7887001,0.0,-29166666.666666664,131770085.59682404,-171665.4625082165,100.34914524914579,54668662.100427404,-0.0013010700640998863,40936046.86439369,0.0,-31249999.999999907,133844635.1735225,-198210.28630563617,-0.004856680316160378,61359947.39318131,-0.0014787084355430112,-0.001369975249994807,0.0,5.562500001587978e-05,3.545900000290203e-05,0.00011899999998377098,0.0001682079999909547,0.001698000000033062,0.0002707500000269647,0.0006348750000029213,0.0029819170000564554,0.0
3,3.0,104.41,-6005.2157499673485,0.0039703048503942975,0.3076442302061128,686165.7349304094,0.0,49999999.999999985,0.0,0.0,40.0,30.0,30.0,100.35464861004945,100.35464861004944,2.0,33.994867002034404,32.765955985696095,33.23917701226959,58604721.30911108,0.0,0.0,102384555.36829343,-208495.5373555802,101.76947429523031,43746269.694473125,-0.0020323027651737943,47558468.51094474,0.0,-29236111.111111104,131577818.67918691,-261418.57019369802,100.35464861004944,54739932.533893876,-0.0019827282827320405,41300498.625607535,0.0,-31180555.555555467,133478126.13418223,-297357.3867837886,-0.0008612440191387849,60948374.5401419,-0.0022226808173835266,-0.002074543836104188,0.0,5.6165999978929904e-05,3.566700002011203e-05,0.00013333300000795134,0.00017174999999269858,0.0013179169999943952,0.0002685000000042237,0.0006430829999999332,0.002626415999998244,0.0
0,0.0,100.9,-626.1122936591855,0.004078684818106181,-0.06954487286837178,317627.4664689528,0.0,49999999.999999985,0.0,0.0,30.0,35.0,35.0,103.3391503243233,103.3391503243233,2.0,33.39295553110885,33.315402670337875,33.291641798553144,44518811.967908315,0.0,-16666666.666666644,117302484.79045443,274024.91814606986,102.71058542361799,56288684.292851515,0.002341436326674319,51430639.17088575,0.0,0.0,100311478.09135549,237973.38909865916,103.3391503243233,49030597.70745676,0.00237798595948736,53518284.27990651,0.0,0.0,100239934.96179916,224369.38336712122,0.0029821073558649047,46864815.75581338,0.002243344644101133,0.002319896609258268,0.0,9.087500001214721e-05,3.7334000012378965e-05,1.2499998547355062e-07,0.0001345830000332171,0.0013501660000088123,0.0002817910000203483,0.000715458000001945,0.0026103320000743224,0.0
1,1.0,100.95,4591.734829742287,0.00407349101007308,-0.20841464597131976,422142.0620127611,0.0,49999999.999999955,0.0,0.0,30.0,35.0,35.0,103.29795879120833,103.2979587912083,2.0,33.39302123535721,33.31644583182168,33.290532932821066,44277145.708266385,0.0,-16666666.666666644,117474162.92742649,171678.13697203895,102.91267551680203,56562283.10115843,0.001463480388874199,51484445.82450121,0.0,0.0,100461236.8783425,149758.78698688745,103.2979587912083,49005107.99011517,0.0014929376960281582,53683118.292551585,0.0,0.0,100383100.03571989,143165.07392075658,0.0004955401387511937,46727220.78032043,0.0014282239306651187,0.0014614506860049065,0.0,6.450000000768341e-05,3.800000001774606e-05,0.00017087499998069688,0.0001346249999869542,0.0013080840000156968,0.0002769159999616022,0.0006355840000082935,0.002628583999978673,0.0
2,2.0,100.82,-1909.6146661068778,0.004122848705092854,1.9172148723798799,462418.8629666979,0.0,50000000.00000004,0.0,0.0,30.0,35.0,35.0,103.16641889732124,103.16641889732126,2.0,33.392914815025996,33.316674165071284,33.29041101990268,44130641.90286941,0.0,-16666666.666666644,117506095.47609144,31932.548664977152,102.8126971022862,56640015.15292904,0.00027181297026834946,51409981.29991317,0.0,0.0,100489553.81461631,28316.936273902655,103.16641889732126,49020509.91381579,0.0002818692776816415,53894726.63274497,0.0,0.0,100410339.07287212,27239.037152141333,-0.0012877662209015428,46459477.0979593,0.0002713508264085161,0.00027517092751206,0.0,5.7667000021410786e-05,3.5625000009531504e-05,0.00011908400000493202,0.00013320799996563437,0.001520457999959035,0.00027266700004702216,0.0006473340000070493,0.0027860430000146152,0.0
