,Gen,Price,Mismatch,Dividends,RDividend,Volume,Rep,Pos+,Pos-,NegW_per,Num_NT,Num_VI,Num_TF,Mean_NT,Mean_VI,Mean_TF,WShare_NT,WShare_VI,WShare_TF,NT_cash,NT_lending,NT_loans,NT_nav,NT_pnl,NT_signal,NT_stocks,NT_returns,VI_cash,VI_lending,VI_loans,VI_nav,VI_pnl,VI_signal,VI_stocks,VI_returns,TF_cash,TF_lending,TF_loans,TF_nav,TF_pnl,TF_signal,TF_stocks,TF_returns,MeanReturn,Spoils,TimeA,TimeB,TimeC,TimeD,TimeE,TimeF,TimeG,TotalTime,PerSpoils
1,1.0,106.26,2276.4945270456374,0.004205903388120456,0.45528819499901857,983947.5614418649,0.0,50000000.00000006,0.0,0.0,38.0,31.0,31.0,106.21112106062768,106.21112106062768,2.0,34.20051243119946,33.28247475942023,32.51701280938016,55633402.15283872,0.0,0.0,103172309.91605745,279500.0729490911,106.55152502668963,47506772.146698676,0.0027161369256978223,46466736.709510826,0.0,-19758064.516129065,123074492.8704734,332449.0371583402,106.21112106062768,56810566.37462138,0.0027085180169381016,46928682.96831108,0.0,-16935483.87096769,120243908.8470855,321984.28924924135,-0.0007523039307880675,56342422.60684484,0.002684949315451935,0.0027041069048060837,0.0,5.8875000007674316e-05,3.783299999327028e-05,0.0002827080000145088,0.00018020900000692563,0.0013582079999991947,0.00026775000000611726,0.0006592500000124346,0.0028448330000401256,0.0
2,2.0,106.33,-2200.463758087775,0.004160381938221934,-1.7244023697850759,821291.4045837442,0.0,49999999.99999997,0.0,0.0,38.0,31.0,31.0,106.51993332193787,106.51993332193786,2.0,34.200573216141784,33.28232004273286,32.517106741125275,55090780.94324359,0.0,0.0,103140174.29953738,-32135.616520076597,107.1543398827929,48084756.386709,-0.0003114177580988145,46213204.57426388,0.0,-19758064.516129065,123035367.60026123,-39125.27021218836,106.51993332193786,57105591.19606971,-0.0003178990975275821,47860486.32583434,0.0,-16935483.87096769,120206589.4461236,-37319.400961995125,0.0006587615283266679,55451804.20086766,-0.0003103641699593637,-0.00031310036099850265,0.0,5.4374999990614015e-05,3.487500001142507e-05,0.00011687499997492523,0.00015770799998904295,0.0012837079999883372,0.00026370800000563577,0.0007313330000044971,0.0026425819999644773,0.0
3,3.0,105.7,5371.612365212757,0.004140344933570372,-0.770807635509583,750243.9356158689,0.0,50000000.000000075,0.0,0.0,38.0,31.0,31.0,105.36704383293906,105.36704383293906,2.0,34.20063991781705,33.28219790933316,32.51716217284985,55253710.680362895,0.0,0.0,103175537.32995258,35363.03041520283,106.16913308882546,47640985.42029911,0.00034281947545520555,46550075.33103689,0.0,-19758064.516129065,123076860.28646268,41492.686201408505,105.36704383293906,56434430.27239465,0.0003372419411645697,47336986.0919039,0.0,-16935483.87096769,120247774.39766976,41184.95154610276,-0.005924950625411429,55650813.40594841,0.00034261808554648135,0.00034102800895340394,0.0,5.737499998303974e-05,3.520900000353322e-05,0.00011941700000761557,0.00016487499999584543,0.0014815829999861307,0.0002653749999979027,0.0006288749999896481,0.0027527089999637155,0.0
0,0.0,99.48,-5694.563146475877,0.003939078207441705,-0.13683218838847433,505773.66318664444,0.0,49999999.999999985,0.0,0.0,30.0,37.0,33.0,99.84436068262009,99.84436068262006,2.0,32.370891475919926,34.29283219916795,33.33627632491212,46824737.06675691,0.0,-16666666.666666644,116587368.39940764,-49148.73575262924,99.002187523664,52860913.46046386,-0.00042138727628517004,53238823.3477313,0.0,0.0,100142798.77166753,-43329.78319641948,99.84436068262006,46695934.67190321,-0.0004324928392925292,49519727.55387523,0.0,-9090909.090909043,109149372.16042712,-46257.33986367285,-0.004503152206544625,50315848.88865654,-0.00042361896785942,-0.00042623279281739547,0.0,8.895899998151435e-05,3.762500000448199e-05,2.0800001720999717e-07,0.0001339169999994283,0.0014766669999914939,0.0002710420000084923,0.0006790000000194141,0.002687418000022035,0.0
1,1.0,99.27,-3472.4009083654964,0.003928727628764169,-0.4233971599456995,576566.6848650442,0.0,49999999.99999997,0.0,0.0,30.0,36.0,34.0,99.76224113747323,99.76224113747323,2.0,32.37185434590635,33.36494029918602,34.263205354907676,46500048.402080424,0.0,-16666666.666666644,116352317.19388743,-235051.20552020968,99.02804673640065,53077959.65480811,-0.0020161185242487376,53099577.88041777,0.0,0.0,99934758.01963459,-208040.75203308463,99.76224113747323,46740562.87349079,-0.0020774409601576204,50074662.49650462,0.0,-8823529.41176466,108662022.95950525,-222449.983605405,-0.0021109770808203088,49661792.556179084,-0.0020430744737771566,-0.0020473596240155978,0.0,0.0001055000000178552,4.245799999580413e-05,0.00018245900000124493,0.0001499159999980293,0.001404500000006692,0.0002795839999976124,0.0006278330000100141,0.002792250000027252,0.0
2,2.0,99.23,713.2136480201152,0.003939413743249163,0.4255173743228376,567507.291783741,0.0,50000000.00000002,0.0,0.0,30.0,36.0,34.0,99.5000993693839,99.5000993693839,2.0,32.37224272374521,33.3646176333976,34.26313964285717,46471744.059409894,0.0,-16666666.666666644,116244674.72355516,-107642.47033222417,99.04858718874344,53088828.26351339,-0.0009251839386016133,53380064.24634481,0.0,0.0,99840140.75390859,-94617.26572600007,99.5000993693839,46445204.76217102,-0.000946790362042107,49814290.92552774,0.0,-8823529.41176466,108559984.46444832,-102038.49505697454,-0.000402941472750995,49906111.19577775,-0.0009390634873921761,-0.0009376812976289823,0.0,5.5000000003246896e-05,6.412499999441934e-05,0.00011941700000761557,0.00015504199998872537,0.0015235420000010436,0.000267542000017329,0.0006433339999887266,0.0028280020000011064,0.0
3,3.0,99.46,-1587.5586603127886,0.00395019377166592,0.42813052049545214,445801.1872929073,0.0,50000000.00000001,0.0,0.0,30.0,36.0,34.0,99.77073901498947,99.77073901498947,2.0,32.37220801160405,33.36461643158307,34.26317555681288,46493502.48834432,0.0,-16666666.666666644,116227238.98958997,-17435.733965228996,99.3472819901576,53194079.13934926,-0.00015000155063509915,53452855.98573416,0.0,0.0,99825269.00851583,-14871.745392680168,99.77073901498947,46484033.087447956,-0.00014895557318310348,49729674.59316308,0.0,-8823529.41176466,108543931.53307013,-16052.931378272526,0.0023178474251737136,50110365.7256292,-0.00014786376595037645,-0.000148898151959575,0.0,5.520800002045689e-05,3.529099998900165e-05,0.00011733299999150404,0.00013095899998916138,0.0014040840000006938,0.0002669579999974303,0.0006261670000071717,0.00263599999999542,0.0
0,0.0,102.95,4833.020536769123,0.003972701793853564,0.028703979544101383,622978.899565909,0.0,50000000.00000004,0.0,0.0,39.0,30.0,31.0,100.5916411024509,100.5916411024509,2.0,34.38969326926105,33.20534994751574,32.40495678322319,57332550.22188791,0.0,0.0,101469827.53768386,243940.11491062128,101.45892156839082,44559428.35013926,0.0024040841930831375,45770080.469060734,0.0,-26666666.666666638,127367913.34422506,303198.965564996,100.5916411024509,55456031.66358232,0.002380497235167612,45149031.62738297,0.0,-19354838.709677354,120288187.15948094,299602.70865918696,0.009511668954697017,56322624.01410006,0.0024907076557897307,0.0024238613791475235,0.0,0.6842205829999841,3.687500000637556e-05,1.2499998547355062e-07,0.00020883299998786242,0.0015832089999889831,0.00029595899999890207,0.0006617919999882815,0.68700737599994,0.0
1,1.0,103.19,-733.1884310622117,0.003994799490796345,0.876733004374425,736489.1091272064,0.0,50000000.000000015,0.0,0.0,39.0,30.0,31.0,100.61380187297472,100.61380187297468,2.0,34.38664929414027,33.201104764675456,32.41224594118441,57706318.29548611,0.0,0.0,101891978.57202713,422151.0343432973,101.2866125310938,44293543.00951774,0.004160385052349949,45987391.109504625,0.0,-26666666.666666638,127892778.79930972,524865.4550845325,100.61380187297468,55371970.07538422,0.004120860908398718,44481361.417838246,0.0,-19354838.709677354,120826494.3511604,538307.1916794479,0.002331228751821124,57125571.624751024,0.004475145934037128,0.004246103682487606,0.0,6.24580000021524e-05,3.579200000558558e-05,0.00015495799999598603,0.0001688750000141681,0.0013013749999970514,0.0002653330000157439,0.0006316669999932856,0.002620458000023973,0.0
2,2.0,103.31,3733.6979965689534,0.004024720992425456,1.1827504150689778,890428.1122844561,0.0,50000000.00000002,0.0,0.0,39.0,29.0,32.0,101.17345457720977,101.1734545772098,2.0,34.38616521357852,32.09340719243751,33.52042759398397,57517821.56205898,0.0,0.0,101999861.30500388,107882.73297669948,101.59084629814697,44537566.2293106,0.0010586610106589737,45347642.29441642,0.0,-26666666.666666638,128026027.85155548,133249.05224588513,101.1734545772098,56080095.24533511,0.0010418809685492916,45350427.89937332,0.0,-19583333.33333327,121182529.7553693,135214.01520435233,0.0011629033821107804,56319129.84194277,0.0011171717455394617,0.001072518233608922,0.0,5.6209000007356735e-05,3.499999999689862e-05,0.00013250000000653017,0.00016308299998968323,0.0012919160000137708,0.00026545800000121744,0.0006310830000018086,0.0025752490000172656,0.0
