,Gen,Price,Mismatch,Num_NT,Num_VI,Num_TF,Mean_TF,Mean_VI,Mean_NT,Dividends,RDiv,WShare_TF,WShare_VI,WShare_NT,Pos+,Pos-,Rep,Volume,NT_cash,NT_lending,NT_loans,NT_nav,NT_pnl,NT_signal,NT_stocks,NT_returns,VI_cash,VI_lending,VI_loans,VI_nav,VI_pnl,VI_signal,VI_stocks,VI_returns,TF_cash,TF_lending,TF_loans,TF_nav,TF_pnl,TF_signal,TF_stocks,TF_returns
10,10.0,104.99,12546.774961632254,32.0,36.0,32.0,2.0,101.05617923470477,101.05617923470477,0.003929841822078165,-2.4063242598971777,31.349489081130205,38.760744848749,29.889766070120693,49999999.999999955,929373.0560967298,0.0,3193880.677211567,82396482.46149048,3049214.911237364,0.0,95144567.15272051,-232908.37419757154,100.77831136143081,21272443.58477015,-0.0022443777271195535,3650465.725446164,0.0,0.0,109673340.14367916,834816.6695461273,101.05617923470477,106192097.23689751,0.007670231485127904,66834064.966583,0.0,0.0,99791131.25494686,227695.74706333876,0.001526280644853495,33005175.555198185,0.0022869414449374777
11,11.0,103.51,-25143.863024670587,32.0,36.0,32.0,2.0,99.5283177535366,99.5283177535366,0.003919134096679512,-0.43880440799860426,31.45690354589743,38.934794090657626,29.6083023634449,49999999.99999997,1025109.4014517078,0.0,1799341.5270962673,81221612.48290095,3315908.567008321,0.0,93972072.51478258,-1172494.6379379113,99.5291088523512,21760276.65753264,-0.012133387694161547,3321268.202787575,0.0,0.0,109842562.96234371,169222.81866456568,99.5283177535366,105028457.55876733,0.0015429713223183768,68124796.96375853,0.0,0.0,99839240.52178109,48109.26683418453,-0.014096580626726252,31253069.965793498,0.0004820996237759316
12,12.0,102.85,27693.650620741915,32.0,36.0,32.0,2.0,99.25713078364193,99.25713078364193,0.00394065813296654,0.8655658788258305,31.566846856531825,38.718798450339655,29.71435469312853,50000000.00000005,923277.6930334087,0.0,4033408.123702715,80987656.78733303,2967472.21026519,0.0,93545902.7634942,-426169.75128839724,99.0717207511172,22980747.529053986,-0.004496596599488951,10285.0,0.0,487495.39800939005,108349725.76155485,-1492837.200788796,99.25713078364193,108161398.33957,-0.013590698910590514,72992730.92506307,0.0,0.0,99377866.92955208,-461373.5922290385,-0.006376195536663243,26189760.15202447,-0.00462116488284368
13,13.0,103.47,-16245.250136131275,32.0,36.0,32.0,2.0,99.80225479114735,99.80225479114735,0.003943949301708993,0.12631286990943918,31.57203514879,38.563107721499065,29.864857129710906,50000000.0,1169361.3577292487,0.0,2679272.164057929,80291392.67747456,3781056.8651326676,0.0,93819448.50329246,273545.73979825014,99.69120935246569,23063077.04529276,0.0041207157847770095,1919100.6798346357,0.0,0.0,107684187.94156063,-665537.8199944198,99.80225479114735,106908751.82581477,-0.006142496580554965,70740265.95302151,0.0,0.0,99182491.07708745,-195375.8524645865,0.006028196402527941,28603999.434786882,-0.0019659895960846743
14,14.0,103.88,-5269.336505140236,32.0,36.0,32.0,2.0,99.88560788860273,99.88560788860272,0.003965771432356018,0.8720787085243812,31.551632372696194,38.884060678889995,29.564306948413776,50000000.00000003,1223175.5740755387,0.0,3491884.984645917,80120504.93487814,3970733.7073427173,0.0,93086922.43864605,-732526.0646463991,100.0054252741765,22402471.04524435,-0.008481721380613946,5168290.638435562,0.0,0.0,108827852.50564954,1143664.5640889257,99.88560788860273,104087366.53851266,0.01062054314519773,67078413.66176933,0.0,0.0,99344265.38780834,161774.31072089076,0.003962501208079505,32383093.067582842,0.0016310773097557626
15,15.0,104.42,10241.43067567268,32.0,36.0,32.0,2.0,100.43828152062873,100.43828152062875,0.003952558444729977,-0.5351683059285917,31.54246303332213,38.97956828862033,29.477968678057437,50000000.00000006,1100267.6614665634,0.0,1711190.675364748,80086504.70939755,3590310.912823079,0.0,92951624.5114687,-135297.92717736727,100.64799808566696,22541627.2355872,-0.0018029823735786574,4893376.919522921,0.0,0.0,109255657.1769481,427804.6712987125,100.43828152062873,104907523.24085711,0.0039310218978776965,67814362.44230527,0.0,0.0,99461506.72935212,117241.34154374897,0.0051983057373894415,31819376.840168566,0.0011801520811098266
16,16.0,104.16,-14869.401290575042,32.0,36.0,32.0,2.0,100.10364555041495,100.10364555041495,0.003971410981247644,0.7508989018522665,31.473672448867553,39.02109155008224,29.505236001050143,49999999.99999999,1205014.9513274208,0.0,1232468.1427969171,79931817.79501565,3922323.6665707547,0.0,93402414.2232649,450789.7117961794,100.34362201204348,22708581.621985417,0.0065035445067768635,5184139.192802618,0.0,0.0,109800900.16037992,545242.9834318161,100.10364555041495,104359731.64188801,0.004990524038025347,67322221.91151454,0.0,0.0,99633739.28247371,172232.55312165618,-0.0024899444550853245,32236189.352957822,0.0017316503518323286
17,17.0,104.54,-24607.62175409405,32.0,36.0,32.0,2.0,100.5811103772303,100.5811103772303,0.003944730978976781,-1.072720211655943,31.52216637335636,39.01923089669577,29.458602729947955,50000000.0,928339.1798781398,0.0,2264900.194563938,79333186.58729781,3032768.0582643976,0.0,93040930.34493399,-361483.8783309022,101.1063859618579,23575410.646250997,-0.004664703001116868,4393389.98496768,0.0,0.0,109543870.83469057,-257029.3256894201,100.5811103772303,105535365.98361681,-0.002340867199758762,69712240.07756716,0.0,0.0,99558411.26447244,-75328.01800139248,0.0036482334869432087,29967673.34200731,-0.0007560492915740963
18,18.0,104.05,15822.739980836945,32.0,36.0,32.0,2.0,99.90540487459121,99.90540487459123,0.0039181761081660245,-1.0748975305943191,31.41189510213186,38.97178716177838,29.61631773608982,49999999.99999999,840361.3092228136,0.0,2125546.7468053587,79601694.25205147,2732487.3195198053,0.0,93981976.51372164,941046.1687876848,100.6459157482157,21351489.97609822,0.011478505990800327,6154078.054683803,0.0,0.0,109928755.96858452,384885.13389390707,99.90540487459121,103284145.81541218,0.0035135250467342558,67775471.85783607,0.0,0.0,99679913.41957459,121502.15510214865,-0.004687201071360336,31767862.671601295,0.0012204107474092138
19,19.0,103.37,-26266.140094488626,32.0,36.0,32.0,2.0,99.23286848772982,99.23286848772982,0.003951037132098509,1.3250975979109207,31.41371031181985,38.85336233400394,29.732927354176173,50000000.00000005,832450.0292893713,0.0,2001633.6342119412,77339417.37906687,2689073.7352388226,0.0,94217292.53811146,235316.0243898295,100.49837602043041,24022837.27864408,0.002600487222492637,6196595.164826692,0.0,0.0,109438223.8700961,-490532.09848843515,99.23286848772982,102570800.02829422,-0.004462272807204514,70045627.09757975,0.0,0.0,99543334.52943742,-136578.89013713598,-0.006535319557904762,29293993.4145095,-0.0013701746465433365
20,20.0,104.06,-1631.1272490026968,32.0,36.0,32.0,2.0,100.06511634393736,100.06511634393735,0.00396842487738115,0.6923379457911663,31.449343763889285,38.73828067905042,29.81237555706032,49999999.99999997,920921.9277557635,0.0,1662272.4921081017,77100770.95944935,2994722.993820773,0.0,94168898.93272635,-48393.605385121424,101.27880964397785,25437765.84581265,9.969770516639131e-05,5354968.018896273,0.0,0.0,108767395.19312097,-670828.6769750416,100.06511634393736,104101274.80551924,-0.006129747479923649,70937780.70824672,0.0,0.0,99339620.51208925,-203714.01734815538,0.006675050788429893,28601284.27057049,-0.002046485767340977
21,21.0,104.7,5931.0293518987455,32.0,36.0,32.0,2.0,100.50548344161184,100.50548344161184,0.003992460703375869,0.9552137570694769,31.4343841841588,38.88700167776493,29.678614138076405,50000000.000000045,1032246.1074803863,0.0,3009369.6658224566,78079189.16131616,3377380.2329123896,0.0,93979302.53266971,-189596.4000566504,101.60204238175254,25336471.464253377,-0.001019393431995999,7567047.200062513,0.0,0.0,109456242.82441565,688847.6312945783,100.50548344161184,102533659.44226302,0.006333218057410501,67100468.01509863,0.0,0.0,99539064.97881714,199444.46672795713,0.006150297905054725,32618409.762176603,0.002007703126907812
22,22.0,105.3,9392.453832369203,32.0,36.0,32.0,2.0,101.11422176630235,101.11422176630235,0.003978882244286705,-0.5461642410931177,31.428670790495786,39.03833263562419,29.53299657388,49999999.999999985,992714.0507906165,0.0,1317810.5311077458,78410521.78459573,3266649.6733828722,0.0,93704162.52659377,-275140.0060759126,102.18502366971242,25019006.603371337,-0.002602649147511793,7143133.499219389,0.0,0.0,110100706.64232543,644463.8179099113,101.11422176630235,103549354.60728978,0.005887867162987947,67369084.78041793,0.0,0.0,99718877.77727523,179812.79845805466,0.005730659025787954,32540620.787653454,0.0018064545663184636
23,23.0,105.04,-18610.764841435594,32.0,36.0,32.0,2.0,100.77032975944427,100.77032975944425,0.0039630935839610575,-0.636186891395291,31.383912108182006,39.11740816640904,29.498679725408955,50000000.00000001,995455.4723303933,0.0,1041881.7919846195,78005412.3959065,3267582.587924516,0.0,93908127.06374134,203964.53714757226,101.98060954151941,25513056.869866874,0.002933737505056805,7528131.783896508,0.0,0.0,110692488.10650918,591781.4641836435,100.77032975944427,102912860.31122078,0.005374910681600906,67352434.31293958,0.0,0.0,99909705.56807141,190827.7907961905,-0.0024691358024691024,32480822.085400946,0.001913657624812118
24,24.0,104.55,24115.236852393893,32.0,36.0,32.0,2.0,100.37046155279903,100.37046155279903,0.003946326133442137,-0.6779027111951823,31.39884573113027,39.07700472846504,29.52414954040473,50000000.00000003,941633.2247641906,0.0,2186405.357599158,77129380.81713085,3076492.301534254,0.0,93872622.46038215,-35504.60335921589,101.75741926838147,24542147.636404164,-0.00029003929252416393,6417897.975545109,0.0,0.0,110440992.09511745,-251496.01139175892,100.37046155279903,103547179.97846796,-0.0022720241968882966,69680839.59291624,0.0,0.0,99833256.39834055,-76449.16973096132,-0.004664889565879737,30004794.87117947,-0.0007651826146046864
25,25.0,104.1,26270.29547899768,32.0,36.0,32.0,2.0,99.94580422084529,99.94580422084529,0.003947854825836757,0.055225000634334775,31.407958368857468,38.97754109804303,29.6145005330994,50000000.000000045,1107357.4235833373,0.0,1384241.366869875,76143470.9733235,3602372.118594544,0.0,93993383.470175,120761.0097928464,101.38011648344063,26697620.591986943,0.0012324656278933596,6307674.114278547,0.0,0.0,109965077.95401299,-475914.14110431075,99.94580422084529,103215884.60343944,-0.004309216460989678,70277152.30245326,0.0,0.0,99685634.46409564,-147621.93424478173,-0.004304160688665792,29283235.85223541,-0.0014786849549989788
26,26.0,104.14,28731.63261848352,32.0,36.0,32.0,2.0,99.98452032935243,99.98452032935242,0.003930544504166013,-0.7023243282917084,31.489211937543494,38.970437375806085,29.540350686650445,50000000.00000002,1169988.6958404141,0.0,1199845.408892538,75501251.50912867,3807581.962025648,0.0,93398614.94221874,-594768.5279562373,101.46747151716465,27532848.62858598,-0.007048879391214365,6757571.539414309,0.0,0.0,109523558.7177181,-441519.2362950444,99.98452032935243,102809795.79231034,-0.004015085921001995,70220260.73051494,0.0,0.0,99560388.15468869,-125246.30940705538,0.00038424591738728253,29355273.70459377,-0.0012564128229746682
27,27.0,103.8,-5604.706637021125,32.0,36.0,32.0,2.0,99.54611408460676,99.54611408460674,0.003924536033139141,-0.24893569145448863,31.507004568443822,39.00212043037577,29.49087500118038,50000000.00000005,1286641.9203759918,0.0,1896059.4962683618,75477552.5982792,4173544.7292196234,0.0,93203707.5381858,-194907.4040329652,100.96445073210313,27493894.561495934,-0.0020569185814829525,7823611.102759861,0.0,0.0,109567367.33172466,43808.61400666833,99.54611408460676,101412243.6818047,0.000399992609074903,68690918.72995137,0.0,0.0,99575534.43510866,15146.280420005322,-0.003264835797964327,30792665.46102067,0.00015213159270203219
28,28.0,103.56,-4469.206918935844,32.0,36.0,32.0,2.0,99.39394179863437,99.39394179863437,0.003951946930326068,1.1024857583369074,31.56630367851489,38.99330444160574,29.440391879879282,50000000.000000015,1272018.1736850603,0.0,1603452.9323420846,75522181.4561828,4116568.8145882757,0.0,92783612.99522828,-420094.542957535,100.80032351253234,27390228.81404538,-0.00532380620361814,6900042.805650714,0.0,0.0,109235854.78456454,-331512.5471600741,99.39394179863437,102105502.89046748,-0.003025650385085839,69754525.27744272,0.0,0.0,99483584.1909719,-91950.2441366911,-0.0023121387283236983,29661761.801839583,-0.0009234220499877225
29,29.0,104.28,9577.57883698358,32.0,36.0,32.0,2.0,100.08815815864227,100.08815815864227,0.003960058845340298,0.319577880366238,31.57558614022045,38.94888213374686,29.475531726032646,50000000.00000003,1138283.0505671888,0.0,1224652.1712711316,74996420.25522597,3709379.891035827,0.0,92804228.90256745,20615.907339195954,101.87691619008474,28221679.247868456,0.00019147503227470828,7788773.058525743,0.0,0.0,109005545.69611822,-230309.08844649792,100.08815815864227,101930840.02042423,-0.002108365324743552,69699914.44571859,0.0,0.0,99416287.0792823,-67297.11168964207,0.006952491309385911,29926497.955661528,-0.0006764644864468925
30,30.0,104.73,-5082.596027691296,32.0,36.0,32.0,2.0,100.29360287923886,100.29360287923888,0.003976265518391814,0.6434012919407017,31.4878658525293,39.012656599689294,29.499477547781353,50000000.00000002,1145655.8092153664,0.0,2937560.895000956,74639736.27697966,3749516.653097667,0.0,93335227.27658738,530998.3740199262,102.38780611500005,28784234.50266528,0.0057839942141469656,10465668.883313218,0.0,0.0,109719613.07894991,714067.3828317672,100.29360287923886,99698007.20832443,0.006550743618333135,67017256.40501636,0.0,0.0,99626412.40138008,210125.32209779322,0.004315304948216303,32742200.338525526,0.0021135905219455946
31,31.0,105.16,-7680.059139605175,32.0,36.0,32.0,2.0,100.70405779784063,100.70405779784065,0.004012218523150147,1.4290892657258323,31.462764159311856,39.087126244005965,29.45010959668212,49999999.999999985,1120216.0286217758,0.0,1104629.4076968804,73829326.55253312,3681309.9240583107,0.0,93377902.82908922,42675.552501863334,103.08162441563553,28773792.52034883,0.0006659304912246745,10501744.083410328,0.0,0.0,110163676.09163763,444063.0126877576,100.70405779784063,100075506.46837477,0.004047252813115802,67867645.87642962,0.0,0.0,99759456.74354176,133044.34216171503,0.004105795856010674,32030158.724353224,0.001335432431569442
32,32.0,106.06,3076.0756423157145,32.0,36.0,32.0,2.0,101.6146140603545,101.61461406035448,0.004012920196423049,0.021493749076753735,31.43180665445338,39.14098132903022,29.4272120165163,49999999.99999998,1188766.4441377677,0.0,1083410.5763846592,73431629.56049582,3940017.783289113,0.0,93526723.0512582,148820.22216898855,104.02449562202793,29475276.908845447,0.0019942827637103233,10363351.560084522,0.0,0.0,110577250.55178511,413574.46014754474,101.6146140603545,101074619.29501359,0.003754181730496363,68174688.50937678,0.0,0.0,99897804.60078289,138347.8572410643,0.008558387219475216,32001158.587961905,0.0013868144610763489
